CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13863,247,1,305.78,1,1,2,112,Lost
13865,57,4,501.56,3,4,3,343,Loyal Customers
13866,73,1,145.67000000000002,2,1,1,211,Lost
13867,30,3,1015.29,4,3,4,434,Loyal Customers
13868,6,2,3192.54,5,2,5,525,Promising
13869,122,4,3104.95,2,4,5,245,At Risk
13870,1,8,2770.94,5,5,5,555,Champions
13871,22,13,6403.25,4,5,5,455,Champions
13873,119,3,389.6,2,3,2,232,At Risk
13874,357,1,540.45,1,1,3,113,Cant Lose
13875,53,5,1786.79,3,4,4,344,Loyal Customers
13876,63,1,122.7,3,1,1,311,Need Attention
13877,85,1,117.24,2,1,1,211,Lost
13878,54,1,1281.53,3,1,4,314,Others
13880,20,13,3219.77,4,5,5,455,Champions
13881,3,20,17159.52,5,5,5,555,Champions
13882,2,5,1191.13,5,4,4,544,Champions
13883,10,5,2674.48,5,4,5,545,Champions
13884,6,5,787.6,5,4,3,543,Loyal Customers
13885,188,2,506.8,1,2,3,123,Cant Lose
13886,70,1,243.56,3,1,1,311,Need Attention
13887,203,1,349.55,1,1,2,112,Lost
13888,119,2,605.63,2,2,3,223,Cant Lose
13889,92,1,416.90000000000003,2,1,2,212,Lost
13890,0,10,1883.8100000000002,5,5,4,554,Champions
13892,26,4,632.97,4,4,3,443,Loyal Customers
13893,297,1,821.1,1,1,3,113,Cant Lose
13894,23,3,564.62,4,3,3,433,Loyal Customers
13895,27,4,2593.07,4,4,5,445,Champions
13897,49,1,311.16,3,1,2,312,Need Attention
13898,325,1,155.93,1,1,1,111,Lost
13899,15,2,388.52,4,2,2,422,Promising
13900,182,3,740.95,1,3,3,133,At Risk
13901,71,5,2867.2,3,4,5,345,Loyal Customers
13904,36,2,332.64,3,2,2,322,Need Attention
13908,79,4,2369.55,2,4,5,245,At Risk
13911,56,9,2580.91,3,5,5,355,Loyal Customers
13914,11,2,626.45,5,2,3,523,Promising
13917,49,2,272.04,3,2,2,322,Need Attention
13918,49,2,1212.8400000000001,3,2,4,324,Others
13919,58,2,384.81,3,2,2,322,Need Attention
13922,351,1,172.25,1,1,1,111,Lost
13923,53,1,351.13,3,1,2,312,Need Attention
13924,1,6,1838.8500000000001,5,5,4,554,Champions
13925,92,4,678.25,2,4,3,243,At Risk
13926,22,1,223.85000000000002,4,1,1,411,Promising
13927,74,1,348.99,2,1,2,212,Lost
13928,10,4,464.57,5,4,2,542,Others
13929,168,2,842.65,2,2,3,223,Cant Lose
13930,57,2,337.34,3,2,2,322,Need Attention
13931,95,2,1237.53,2,2,4,224,Cant Lose
13932,294,1,307.4,1,1,2,112,Lost
13933,108,2,608.7900000000001,2,2,3,223,Cant Lose
13934,263,1,922.1,1,1,3,113,Cant Lose
13936,179,1,376.58,1,1,2,112,Lost
13937,168,1,158.85,2,1,1,211,Lost
13938,34,1,71.66,3,1,1,311,Need Attention
13939,22,3,568.55,4,3,3,433,Loyal Customers
13940,16,4,839.14,4,4,3,443,Loyal Customers
13941,21,5,5112.96,4,4,5,445,Champions
13946,78,3,561.5699999999999,2,3,3,233,At Risk
13947,64,1,90.6,3,1,1,311,Need Attention
13948,360,1,102.0,1,1,1,111,Lost
13949,2,6,2427.32,5,5,5,555,Champions
13950,10,4,745.06,5,4,3,543,Loyal Customers
13951,175,3,674.45,2,3,3,233,At Risk
13952,217,2,3251.071,1,2,5,125,Cant Lose
13953,6,7,3515.68,5,5,5,555,Champions
13954,1,2,439.92,5,3,2,532,Others
13955,153,2,322.96,2,3,2,232,At Risk
13956,4,5,1026.42,5,4,4,544,Champions
13959,78,3,598.2,2,3,3,233,At Risk
13960,20,2,230.22,4,3,1,431,Others
13962,21,2,169.55,4,3,1,431,Others
13963,307,4,664.54,1,4,3,143,At Risk
13967,145,1,80.7,2,1,1,211,Lost
13969,6,18,9053.94,5,5,5,555,Champions
13971,18,8,2758.26,4,5,5,455,Champions
13972,70,2,190.25,3,3,1,331,Others
13973,286,1,264.7,1,1,2,112,Lost
13974,48,1,413.59000000000003,3,1,2,312,Need Attention
13975,30,6,2526.28,4,5,5,455,Champions
13976,206,1,357.98,1,1,2,112,Lost
13978,14,2,196.79000000000002,4,3,1,431,Others
13979,72,1,869.87,2,1,3,213,Cant Lose
13980,59,1,200.14,3,1,1,311,Need Attention
13982,38,4,1871.81,3,4,4,344,Loyal Customers
13983,29,12,2603.43,4,5,5,455,Champions
13984,26,5,920.51,4,4,3,443,Loyal Customers
13985,3,15,7060.13,5,5,5,555,Champions
13986,16,1,320.46,4,1,2,412,Promising
13988,19,6,4147.96,4,5,5,455,Champions
13989,65,2,1266.08,3,3,4,334,Loyal Customers
13990,212,1,311.3,1,1,2,112,Lost
13991,11,6,855.97,5,5,3,553,Loyal Customers
13992,29,1,76.8,4,1,1,411,Promising
13993,42,9,3466.36,3,5,5,355,Loyal Customers
13994,3,6,2313.14,5,5,5,555,Champions
13995,14,5,1393.69,4,4,4,444,Champions
13999,9,12,3901.81,5,5,5,555,Champions
14000,210,1,635.66,1,1,3,113,Cant Lose
14001,45,3,2043.0800000000002,3,3,4,334,Loyal Customers
14002,133,2,529.73,2,3,3,233,At Risk
14004,42,7,4582.64,3,5,5,355,Loyal Customers
14005,9,5,2874.72,5,4,5,545,Champions
14006,115,3,962.19,2,3,4,234,At Risk
14009,197,2,695.61,1,3,3,133,At Risk
14012,277,1,328.8,1,1,2,112,Lost
14013,109,3,473.02,2,3,2,232,At Risk
14014,76,1,505.18,2,1,3,213,Cant Lose
14015,52,1,917.34,3,1,3,313,Others
14016,161,4,4341.21,2,4,5,245,At Risk
14019,46,3,1421.61,3,3,4,334,Loyal Customers
14020,16,2,642.8,4,3,3,433,Loyal Customers
14021,154,3,631.9,2,3,3,233,At Risk
14022,224,1,440.0,1,1,2,112,Lost
14023,6,2,584.07,5,3,3,533,Loyal Customers
14024,121,2,327.7,2,3,2,232,At Risk
14027,60,1,104.82,3,1,1,311,Need Attention
14029,62,2,467.66,3,3,2,332,Others
14030,17,8,2360.09,4,5,5,455,Champions
14031,6,19,17286.86,5,5,5,555,Champions
14032,1,11,2975.59,5,5,5,555,Champions
14034,21,3,651.8199999999999,4,3,3,433,Loyal Customers
14035,28,5,1428.02,4,4,4,444,Champions
14036,284,1,626.65,1,1,3,113,Cant Lose
14037,175,2,147.20000000000002,2,3,1,231,At Risk
14038,77,3,1560.38,2,3,4,234,At Risk
14039,32,1,152.2,4,1,1,411,Promising
14040,40,12,3614.92,3,5,5,355,Loyal Customers
14041,265,1,141.41,1,1,1,111,Lost
14044,26,4,652.82,4,4,3,443,Loyal Customers
14045,108,4,1659.75,2,4,4,244,At Risk
14046,283,1,154.99,1,1,1,111,Lost
14047,8,5,1308.6100000000001,5,4,4,544,Champions
14048,304,1,409.93,1,1,2,112,Lost
14049,16,4,5681.72,4,4,5,445,Champions
14050,31,2,746.36,4,3,3,433,Loyal Customers
14051,0,23,15610.390000000001,5,5,5,555,Champions
14052,19,1,225.36,4,1,1,411,Promising
14053,123,2,260.25,2,3,2,232,At Risk
14054,64,1,92.46,3,1,1,311,Need Attention
14055,105,1,725.6400000000001,2,1,3,213,Cant Lose
14056,0,23,8214.65,5,5,5,555,Champions
14057,23,17,6217.96,4,5,5,455,Champions
14059,266,1,183.6,1,1,1,111,Lost
14060,4,19,6140.42,5,5,5,555,Champions
14062,9,12,10464.85,5,5,5,555,Champions
14064,28,5,1353.74,4,4,4,444,Champions
14066,266,1,152.55,1,1,1,111,Lost
14067,63,2,374.7,3,3,2,332,Others
14068,319,1,265.85,1,1,2,112,Lost
14071,3,8,1438.82,5,5,4,554,Champions
14073,31,1,151.04,4,1,1,411,Promising
14075,4,3,942.26,5,3,3,533,Loyal Customers
14076,128,1,122.47,2,1,1,211,Lost
14077,40,5,499.41999999999996,3,4,3,343,Loyal Customers
14078,101,6,1049.37,2,5,4,254,At Risk
14079,124,1,375.1,2,1,2,212,Lost
14080,32,1,45.599999999999994,4,1,1,411,Promising
14081,301,2,934.52,1,3,3,133,At Risk
14082,364,1,182.25,1,1,1,111,Lost
14083,3,9,1018.43,5,5,4,554,Champions
14085,1,18,4448.54,5,5,5,555,Champions
14087,2,1,194.42,5,1,1,511,Promising
14088,9,13,50491.81,5,5,5,555,Champions
14089,56,1,161.0,3,1,1,311,Need Attention
14090,324,1,76.32000000000001,1,1,1,111,Lost
14092,7,14,4076.91,5,5,5,555,Champions
14093,11,1,442.85,5,1,2,512,Promising
14096,3,17,65164.79,5,5,5,555,Champions
14098,36,1,147.35,3,1,1,311,Need Attention
14099,15,11,3104.17,4,5,5,455,Champions
14100,137,1,194.9,2,1,1,211,Lost
14101,73,6,5976.79,2,5,5,255,At Risk
14102,4,5,1360.28,5,4,4,544,Champions
14104,154,2,216.20999999999998,2,3,1,231,At Risk
14105,238,1,1266.23,1,1,4,114,Cant Lose
14107,51,7,2703.23,3,5,5,355,Loyal Customers
14108,30,2,597.91,4,3,3,433,Loyal Customers
14109,72,1,144.2,2,1,1,211,Lost
14110,3,12,5683.15,5,5,5,555,Champions
14111,13,4,692.85,4,4,3,443,Loyal Customers
14112,22,7,2915.15,4,5,5,455,Champions
14113,3,4,1840.42,5,4,4,544,Champions
14114,273,2,386.53,1,3,2,132,At Risk
14116,19,5,1382.74,4,4,4,444,Champions
14117,143,1,90.0,2,1,1,211,Lost
14121,3,4,2780.15,5,4,5,545,Champions
14124,83,1,419.58000000000004,2,1,2,212,Lost
14125,10,3,2740.43,5,3,5,535,Loyal Customers
14126,7,3,706.1300000000001,5,3,3,533,Loyal Customers
14127,122,3,709.71,2,3,3,233,At Risk
14128,60,2,637.5,3,3,3,333,Loyal Customers
14129,1,5,1123.8600000000001,5,4,4,544,Champions
14130,318,1,483.86,1,1,2,112,Lost
14132,1,11,3586.0299999999997,5,5,5,555,Champions
14133,129,3,605.64,2,3,3,233,At Risk
14135,1,15,4690.31,5,5,5,555,Champions
14138,1,2,982.3800000000001,5,3,4,534,Loyal Customers
14139,45,1,415.82,3,1,2,312,Need Attention
14140,3,2,935.05,5,3,3,533,Loyal Customers
14141,2,4,915.13,5,4,3,543,Loyal Customers
14142,372,1,311.81,1,1,2,112,Lost
14143,133,1,115.8,2,1,1,211,Lost
14145,46,4,3742.2,3,4,5,345,Loyal Customers
14146,8,5,4191.0,5,4,5,545,Champions
14147,77,2,483.4,2,3,2,232,At Risk
14148,233,1,157.2,1,1,1,111,Lost
14149,220,1,446.62,1,1,2,112,Lost
14150,35,2,658.64,3,3,3,333,Loyal Customers
14152,74,2,621.29,2,3,3,233,At Risk
14154,238,2,1345.62,1,3,4,134,At Risk
14155,265,1,118.75,1,1,1,111,Lost
14156,9,55,117379.63,5,5,5,555,Champions
14157,19,2,432.88,4,3,2,432,Others
14158,39,1,507.66,3,1,3,313,Others
14159,19,11,4693.01,4,5,5,455,Champions
14161,215,3,1110.52,1,3,4,134,At Risk
14162,173,2,289.36,2,3,2,232,At Risk
14163,86,4,2445.91,2,4,5,245,At Risk
14164,70,2,1631.77,3,3,4,334,Loyal Customers
14165,275,1,122.53999999999999,1,1,1,111,Lost
14167,38,4,574.84,3,4,3,343,Loyal Customers
14171,97,1,363.79,2,1,2,212,Lost
14173,10,4,450.84,5,4,2,542,Others
14174,32,1,134.46,4,1,1,411,Promising
14175,59,3,3222.3,3,3,5,335,Loyal Customers
14176,296,4,576.9000000000001,1,4,3,143,At Risk
14177,85,4,559.41,2,4,3,243,At Risk
14178,8,7,1620.93,5,5,4,554,Champions
14179,40,2,719.78,3,3,3,333,Loyal Customers
14180,10,25,4748.52,5,5,5,555,Champions
14184,66,1,452.89,3,1,2,312,Need Attention
14185,330,1,197.65,1,1,1,111,Lost
14188,30,6,2054.36,4,5,4,454,Champions
14189,1,15,4654.08,5,5,5,555,Champions
14191,1,13,4684.76,5,5,5,555,Champions
14193,67,2,853.39,3,3,3,333,Loyal Customers
14194,4,21,11349.52,5,5,5,555,Champions
14195,201,2,1012.0,1,3,4,134,At Risk
14196,106,1,335.52,2,1,2,212,Lost
14198,17,4,701.4,4,4,3,443,Loyal Customers
14199,217,1,185.39999999999998,1,1,1,111,Lost
14201,59,7,747.44,3,5,3,353,Loyal Customers
14204,1,1,161.03,5,1,1,511,Promising
14205,16,2,466.7,4,3,2,432,Others
14206,238,1,328.15999999999997,1,1,2,112,Lost
14208,94,1,151.74,2,1,1,211,Lost
14209,10,6,2073.43,5,5,5,555,Champions
14210,105,6,1905.8400000000001,2,5,4,254,At Risk
14211,52,9,2241.1,3,5,5,355,Loyal Customers
14212,89,1,1070.48,2,1,4,214,Cant Lose
14214,30,5,1004.38,4,4,4,444,Champions
14215,11,6,1789.72,5,5,4,554,Champions
14216,2,4,1839.3,5,4,4,544,Champions
14217,1,17,2004.98,5,5,4,554,Champions
14218,42,1,169.48000000000002,3,1,1,311,Need Attention
14219,3,1,89.94,5,1,1,511,Promising
14220,246,2,632.4,1,3,3,133,At Risk
14221,41,9,3432.8,3,5,5,355,Loyal Customers
14222,176,1,683.17,2,1,3,213,Cant Lose
14223,91,3,991.13,2,3,4,234,At Risk
14224,109,4,1050.12,2,4,4,244,At Risk
14226,28,5,2232.19,4,4,5,445,Champions
14227,25,10,3350.96,4,5,5,455,Champions
14229,51,3,1547.2,3,3,4,334,Loyal Customers
14231,183,3,925.71,1,3,3,133,At Risk
14232,42,5,2048.07,3,4,4,344,Loyal Customers
14233,48,4,1462.72,3,4,4,344,Loyal Customers
14234,21,4,775.46,4,4,3,443,Loyal Customers
14235,74,5,3144.86,2,4,5,245,At Risk
14236,80,2,490.86,2,3,3,233,At Risk
14237,372,1,161.0,1,1,1,111,Lost
14238,325,1,146.85,1,1,1,111,Lost
14239,42,11,2380.85,3,5,5,355,Loyal Customers
14240,29,2,890.34,4,3,3,433,Loyal Customers
14241,183,1,213.70000000000002,1,1,1,111,Lost
14242,234,2,280.55,1,3,2,132,At Risk
14243,8,10,2588.77,5,5,5,555,Champions
14245,219,2,1693.45,1,3,4,134,At Risk
14246,110,3,1474.06,2,3,4,234,At Risk
14247,277,1,136.76999999999998,1,1,1,111,Lost
14248,317,1,302.58,1,1,2,112,Lost
14250,6,3,1904.05,5,3,4,534,Loyal Customers
14251,1,5,2879.7000000000003,5,4,5,545,Champions
14256,259,2,969.0600000000001,1,3,4,134,At Risk
14257,63,5,3099.7200000000003,3,4,5,345,Loyal Customers
14258,8,9,12669.98,5,5,5,555,Champions
14259,141,1,120.0,2,1,1,211,Lost
14261,50,2,1163.45,3,3,4,334,Loyal Customers
14262,7,8,2618.23,5,5,5,555,Champions
14264,154,2,333.97,2,3,2,232,At Risk
14265,108,2,530.18,2,3,3,233,At Risk
14267,162,3,1516.24,2,3,4,234,At Risk
14270,331,1,492.65000000000003,1,1,3,113,Cant Lose
14271,225,1,112.32,1,1,1,111,Lost
14272,73,2,437.96,2,3,2,232,At Risk
14273,50,4,559.97,3,4,3,343,Loyal Customers
14276,98,3,1119.74,2,3,4,234,At Risk
14277,14,3,4216.2,4,3,5,435,Loyal Customers
14280,196,1,134.04,1,1,1,111,Lost
14282,2,15,3729.34,5,5,5,555,Champions
14284,30,2,595.25,4,3,3,433,Loyal Customers
14285,20,4,1910.01,4,4,4,444,Champions
14286,23,3,4628.75,4,3,5,435,Loyal Customers
14287,7,3,176.63,5,3,1,531,Others
14288,212,1,426.6,1,1,2,112,Lost
14289,8,6,911.26,5,5,3,553,Loyal Customers
14290,10,5,2314.65,5,4,5,545,Champions
14291,1,11,3883.25,5,5,5,555,Champions
14292,7,9,4871.93,5,5,5,555,Champions
14293,2,4,1046.56,5,4,4,544,Champions
14295,39,1,166.20000000000002,3,1,1,311,Need Attention
14297,17,4,1305.33,4,4,4,444,Champions
14298,7,44,51527.3,5,5,5,555,Champions
14299,7,9,3965.62,5,5,5,555,Champions
14300,18,1,43.2,4,1,1,411,Promising
14301,116,1,640.14,2,1,3,213,Cant Lose
14304,222,1,383.45,1,1,2,112,Lost
14305,70,3,1858.96,3,3,4,334,Loyal Customers
14306,50,2,2093.32,3,3,5,335,Loyal Customers
14307,88,6,2995.72,2,5,5,255,At Risk
14309,7,9,2352.53,5,5,5,555,Champions
14311,242,1,310.26,1,1,2,112,Lost
14312,46,6,1611.59,3,5,4,354,Loyal Customers
14314,106,1,120.0,2,1,1,211,Lost
14315,44,6,2481.13,3,5,5,355,Loyal Customers
14317,64,1,508.58000000000004,3,1,3,313,Others
14320,206,2,477.79,1,3,2,132,At Risk
14321,10,5,1530.75,5,4,4,544,Champions
14323,114,2,605.0600000000001,2,3,3,233,At Risk
14326,241,1,183.85,1,1,1,111,Lost
14327,162,1,311.65,2,1,2,212,Lost
14329,16,7,5014.84,4,5,5,455,Champions
14331,123,2,462.65999999999997,2,3,2,232,At Risk
14332,22,3,866.31,4,3,3,433,Loyal Customers
14333,67,1,415.2,3,1,2,312,Need Attention
14334,16,8,2552.21,4,5,5,455,Champions
14335,15,2,468.26,4,3,2,432,Others
14336,16,4,1614.91,4,4,4,444,Champions
14338,160,2,588.22,2,3,3,233,At Risk
14339,242,1,309.52,1,1,2,112,Lost
14340,218,1,134.7,1,1,1,111,Lost
14341,44,8,2182.28,3,5,5,355,Loyal Customers
14342,20,4,668.5600000000001,4,4,3,443,Loyal Customers
14344,126,8,889.9300000000001,2,5,3,253,At Risk
14345,38,1,108.97999999999999,3,1,1,311,Need Attention
14346,120,2,1021.58,2,3,4,234,At Risk
14348,259,1,409.57,1,1,2,112,Lost
14349,9,1,133.5,5,1,1,511,Promising
14350,273,1,282.93,1,1,2,112,Lost
14351,164,1,51.0,2,1,1,211,Lost
14352,156,4,1078.96,2,4,4,244,At Risk
14353,214,1,90.6,1,1,1,111,Lost
14354,5,2,163.62,5,3,1,531,Others
14355,365,1,174.4,1,1,1,111,Lost
14356,79,2,701.23,2,3,3,233,At Risk
14357,42,1,225.77,3,1,1,311,Need Attention
14359,18,3,912.18,4,3,3,433,Loyal Customers
14360,31,4,2128.23,4,4,5,445,Champions
14362,21,1,161.2,4,1,1,411,Promising
14364,108,8,3717.35,2,5,5,255,At Risk
14367,7,16,9261.52,5,5,5,555,Champions
14368,319,1,155.0,1,1,1,111,Lost
14371,294,1,100.5,1,1,1,111,Lost
14373,357,1,76.55,1,1,1,111,Lost
14375,184,1,257.68,1,1,2,112,Lost
14377,190,2,617.05,1,3,3,133,At Risk
14379,43,2,348.1,3,3,2,332,Others
14381,51,1,202.68,3,1,1,311,Need Attention
14382,25,1,626.0699999999999,4,1,3,413,Promising
14383,37,3,1247.69,3,3,4,334,Loyal Customers
14385,8,3,202.11,5,3,1,531,Others
14386,296,1,142.4,1,1,1,111,Lost
14387,32,3,1770.56,4,3,4,434,Loyal Customers
14388,9,8,3212.84,5,5,5,555,Champions
14389,64,2,1043.46,3,3,4,334,Loyal Customers
14390,9,9,4652.82,5,5,5,555,Champions
14393,217,1,67.95,1,1,1,111,Lost
14395,1,9,3507.71,5,5,5,555,Champions
14396,64,2,487.99,3,3,2,332,Others
14397,2,19,2612.96,5,5,5,555,Champions
14400,148,1,574.7,2,1,3,213,Cant Lose
14401,3,13,4051.48,5,5,5,555,Champions
14403,129,4,1475.81,2,4,4,244,At Risk
14404,33,6,1474.32,3,5,4,354,Loyal Customers
14406,118,1,156.75,2,1,1,211,Lost
14407,106,6,2157.73,2,5,5,255,At Risk
14408,10,7,2606.53,5,5,5,555,Champions
14409,70,6,2059.4500000000003,3,5,5,355,Loyal Customers
14410,91,9,1105.07,2,5,4,254,At Risk
14411,310,1,1063.0,1,1,4,114,Cant Lose
14412,42,2,770.03,3,3,3,333,Loyal Customers
14413,361,1,122.7,1,1,1,111,Lost
14414,91,7,1496.98,2,5,4,254,At Risk
14415,0,13,5900.28,5,5,5,555,Champions
14416,21,2,490.22,4,3,3,433,Loyal Customers
14418,3,3,1937.25,5,3,4,534,Loyal Customers
14419,10,6,1058.06,5,5,4,554,Champions
14420,98,1,387.52,2,1,2,212,Lost
14421,56,2,813.11,3,3,3,333,Loyal Customers
14422,0,6,4263.64,5,5,5,555,Champions
14423,217,1,265.2,1,1,2,112,Lost
14424,17,1,322.08,4,1,2,412,Promising
14426,23,10,4481.67,4,5,5,455,Champions
14427,49,2,363.34000000000003,3,3,2,332,Others
14428,6,5,1244.83,5,4,4,544,Champions
14431,302,1,470.36,1,1,2,112,Lost
14432,9,6,2255.51,5,5,5,555,Champions
14434,21,6,1372.8,4,5,4,454,Champions
14436,98,1,89.06,2,1,1,211,Lost
14437,365,1,63.0,1,1,1,111,Lost
14438,305,1,131.9,1,1,1,111,Lost
14439,319,1,2661.24,1,1,5,115,Cant Lose
14440,7,5,2357.6800000000003,5,4,5,545,Champions
14441,0,4,1712.89,5,4,4,544,Champions
14442,204,2,1589.82,1,3,4,134,At Risk
14443,53,4,1420.2,3,4,4,344,Loyal Customers
14446,0,4,1039.58,5,4,4,544,Champions
14447,18,5,1163.23,4,4,4,444,Champions
14448,8,2,375.35,5,3,2,532,Others
14449,18,4,907.1,4,4,3,443,Loyal Customers
14450,180,3,483.25,1,3,2,132,At Risk
14451,59,2,662.59,3,3,3,333,Loyal Customers
14452,10,2,264.44,5,3,2,532,Others
14453,189,1,119.93,1,1,1,111,Lost
14456,4,9,3062.4,5,5,5,555,Champions
14457,310,1,113.64,1,1,1,111,Lost
14459,154,1,1837.92,2,1,4,214,Cant Lose
14460,109,3,434.34,2,3,2,232,At Risk
14461,147,3,2103.06,2,3,5,235,At Risk
14462,65,11,2004.02,3,5,4,354,Loyal Customers
14463,97,3,529.62,2,3,3,233,At Risk
14465,246,3,1058.6200000000001,1,3,4,134,At Risk
14466,28,7,2272.4,4,5,5,455,Champions
14467,17,4,598.76,4,4,3,443,Loyal Customers
14470,11,2,461.19,5,3,2,532,Others
14472,103,8,1936.84,2,5,4,254,At Risk
14473,73,2,234.34000000000003,2,3,1,231,At Risk
14474,45,1,547.66,3,1,3,313,Others
14475,71,3,925.85,3,3,3,333,Loyal Customers
14476,256,1,215.7,1,1,1,111,Lost
14477,19,4,1309.6,4,4,4,444,Champions
14479,253,2,316.25,1,3,2,132,At Risk
14480,10,1,279.05,5,1,2,512,Promising
14481,164,2,636.51,2,3,3,233,At Risk
14482,17,6,2068.15,4,5,5,455,Champions
14483,281,1,137.1,1,1,1,111,Lost
14484,49,1,321.92,3,1,2,312,Need Attention
14485,38,1,165.75,3,1,1,311,Need Attention
14487,26,6,1196.33,4,5,4,454,Champions
14488,67,1,1064.28,3,1,4,314,Others
14489,206,1,463.38,1,1,2,112,Lost
14491,174,2,340.93,2,3,2,232,At Risk
14493,6,5,2383.2400000000002,5,4,5,545,Champions
14494,25,1,139.56,4,1,1,411,Promising
14495,50,2,123.8,3,3,1,331,Others
14496,311,2,538.8100000000001,1,3,3,133,At Risk
14497,308,1,475.37,1,1,2,112,Lost
14498,42,5,1957.32,3,4,4,344,Loyal Customers
14499,25,3,815.32,4,3,3,433,Loyal Customers
14500,87,3,356.85,2,3,2,232,At Risk
14501,183,2,251.21,1,3,2,132,At Risk
14502,19,11,2470.67,4,5,5,455,Champions
14503,2,6,3543.26,5,5,5,555,Champions
14504,46,4,673.26,3,4,3,343,Loyal Customers
14505,16,8,5905.64,4,5,5,455,Champions
14506,16,5,2012.17,4,4,4,444,Champions
14507,23,6,1383.18,4,5,4,454,Champions
14508,21,2,276.42,4,3,2,432,Others
14511,10,5,1314.81,5,4,4,544,Champions
14512,187,2,275.28,1,3,2,132,At Risk
14513,100,3,455.59000000000003,2,3,2,232,At Risk
14514,60,3,1055.35,3,3,4,334,Loyal Customers
14515,17,6,2102.09,4,5,5,455,Champions
14517,32,2,330.45,4,3,2,432,Others
14518,63,1,174.37,3,1,1,311,Need Attention
14520,1,2,270.6,5,3,2,532,Others
14522,23,4,974.54,4,4,4,444,Champions
14523,107,1,241.09,2,1,1,211,Lost
14524,31,9,1867.68,4,5,4,454,Champions
14525,19,9,4332.2,4,5,5,455,Champions
14527,2,55,8508.82,5,5,5,555,Champions
14528,36,1,364.21999999999997,3,1,2,312,Need Attention
14529,59,3,620.04,3,3,3,333,Loyal Customers
14530,25,6,2925.91,4,5,5,455,Champions
14532,235,4,932.85,1,4,3,143,At Risk
14533,24,7,1949.72,4,5,4,454,Champions
14534,2,18,4447.05,5,5,5,555,Champions
14535,59,3,2864.19,3,3,5,335,Loyal Customers
14536,259,1,171.8,1,1,1,111,Lost
14537,57,1,355.56,3,1,2,312,Need Attention
14538,64,2,388.25,3,3,2,332,Others
14539,15,2,537.48,4,3,3,433,Loyal Customers
14540,9,3,996.26,5,3,4,534,Loyal Customers
14541,58,8,1461.65,3,5,4,354,Loyal Customers
14542,185,1,103.25,1,1,1,111,Lost
14543,28,16,3630.33,4,5,5,455,Champions
14544,23,2,2024.45,4,3,4,434,Loyal Customers
14546,4,5,2578.09,5,4,5,545,Champions
14547,3,8,4007.54,5,5,5,555,Champions
14548,150,2,652.8,2,3,3,233,At Risk
14549,310,1,289.24,1,1,2,112,Lost
14550,10,2,765.62,5,3,3,533,Loyal Customers
14551,17,2,186.23,4,3,1,431,Others
14552,151,1,165.07,2,1,1,211,Lost
14553,18,5,859.27,4,4,3,443,Loyal Customers
14554,9,4,2381.04,5,4,5,545,Champions
14555,56,2,324.14,3,3,2,332,Others
14557,84,1,788.38,2,1,3,213,Cant Lose
14560,6,22,2237.77,5,5,5,555,Champions
14561,75,3,1080.76,2,3,4,234,At Risk
14562,3,18,5074.77,5,5,5,555,Champions
14565,95,4,3099.12,2,4,5,245,At Risk
14566,110,1,1432.0,2,1,4,214,Cant Lose
14567,56,2,1530.3600000000001,3,3,4,334,Loyal Customers
14569,0,1,227.39,5,1,1,511,Promising
14570,280,2,218.06,1,3,1,131,At Risk
14572,2,7,2832.84,5,5,5,555,Champions
14573,179,9,1653.42,1,5,4,154,At Risk
14576,371,1,35.400000000000006,1,1,1,111,Lost
14577,12,4,859.71,5,4,3,543,Loyal Customers
14578,2,1,168.63,5,1,1,511,Promising
14581,16,1,138.6,4,1,1,411,Promising
14582,40,1,114.11,3,1,1,311,Need Attention
14583,5,5,1052.55,5,4,4,544,Champions
14584,168,4,1042.26,2,4,4,244,At Risk
14585,49,1,157.05,3,1,1,311,Need Attention
14586,276,1,237.36,1,1,1,111,Lost
14587,18,9,1601.14,4,5,4,454,Champions
14589,371,1,39.75,1,1,1,111,Lost
14591,14,4,1447.14,4,4,4,444,Champions
14592,34,3,570.46,3,3,3,333,Loyal Customers
14593,21,3,617.99,4,3,3,433,Loyal Customers
14594,6,2,379.83,5,3,2,532,Others
14595,19,6,1740.6,4,5,4,454,Champions
14597,10,2,883.15,5,3,3,533,Loyal Customers
14598,43,1,221.97,3,1,1,311,Need Attention
14600,305,1,393.33000000000004,1,1,2,112,Lost
14601,10,1,213.96,5,1,1,511,Promising
14603,274,1,660.0,1,1,3,113,Cant Lose
14606,0,93,12156.65,5,5,5,555,Champions
14607,15,14,16569.5,4,5,5,455,Champions
14608,3,4,1785.15,5,4,4,544,Champions
14609,71,4,601.56,3,4,3,343,Loyal Customers
14616,242,3,406.08000000000004,1,3,2,132,At Risk
14618,8,3,553.44,5,3,3,533,Loyal Customers
14619,245,1,394.44,1,1,2,112,Lost
14620,205,2,412.78000000000003,1,3,2,132,At Risk
14621,0,5,1788.3600000000001,5,4,4,544,Champions
14622,184,1,320.58000000000004,1,1,2,112,Lost
14623,31,5,889.25,4,4,3,443,Loyal Customers
14624,56,2,225.85,3,3,1,331,Others
14625,195,2,899.63,1,3,3,133,At Risk
14626,23,4,2791.27,4,4,5,445,Champions
14628,90,2,671.96,2,3,3,233,At Risk
14629,3,2,959.01,5,3,4,534,Loyal Customers
